Bank_ID,Number_of_Cybersecurity_Incidents,Average_Response_Time_hours,Cost_of_Breaches_millions,Compliance_with_Security_Standards,User_Awareness_Levels_percent,Number_of_Phishing_Incidents,Number_of_Malware_Incidents,Number_of_Ransomware_Incidents,Average_Detection_Time_hours,Number_of_Employees_in_IT_Security,Annual_Cybersecurity_Budget_millions,Number_of_Security_Audits_Conducted_Annually,Number_of_Security_Tools_Deployed
465,260,4.764619999841374,95.56505535909125,0,95.76227189539924,79,18,3,3.2473092384147204,56,43.692372473252334,9,10
466,146,3.784715153833999,90.80311561866463,1,90.80145701844566,28,72,4,2.1389100019228224,18,41.5465670280933,9,17
467,213,9.430521002681411,72.80209457428718,0,75.10777456376307,50,43,10,1.4446932425306798,39,18.64576805896119,8,17
468,63,5.641088959693658,82.72383020714113,0,78.15122556562278,62,90,4,3.992683388475303,32,30.40607305703533,8,8
469,127,5.475284979317902,68.39652571843087,0,76.38180898390819,38,38,15,2.6888409454598894,62,8.656805650756425,3,17
470,84,2.605744869071462,16.930299757465264,0,88.10757362974617,79,46,10,1.5113751717981088,34,27.240768252084376,3,5
471,79,1.9733951311602107,77.72662012047425,1,85.10859813920804,68,52,16,1.378285767680028,94,12.290676618902523,2,18
472,141,8.578961762351604,24.968237028290407,1,96.0123999147527,98,95,15,1.2443040702561157,11,37.443103932669835,1,5
473,66,6.527198585687662,35.72707123451869,0,98.58018599497227,73,73,19,3.9972253829251776,43,26.874862672714105,4,9
474,244,3.9324212561750382,82.82725014972992,0,82.14579668854432,33,33,19,1.5304423338514026,99,21.150140768951363,2,16
475,257,2.725625956512398,55.96993279737758,1,85.19051659842437,98,80,18,2.8698901858633885,73,14.1710577121819,2,12
476,287,5.999475521526683,86.69436784742388,0,99.14549070412417,25,43,12,2.531958624378754,39,49.936225610223055,5,5
477,207,6.2552736033502185,25.238355385110097,1,78.28716824869431,61,57,16,3.1082490465272774,56,4.513815523361702,4,6
478,293,2.8629424112055233,62.738951667654284,0,93.77172326076442,89,21,1,4.447197051670374,18,3.134473348048581,1,11
479,142,8.662651731023265,12.960142392084855,1,76.75719707005739,15,32,16,4.404863255367788,67,11.645612624199362,9,12
480,222,1.7583792954026598,66.09079438630282,1,90.44380346275815,46,88,2,2.5298423232118683,40,48.58255047276316,4,16
481,128,4.204837766497795,77.4407335886758,1,77.60846882915692,94,22,15,0.5691481283062549,95,48.98267024767924,5,18
482,159,7.123459723862699,60.56843492797856,1,96.51200166494161,13,96,7,2.4189971257143643,28,33.091459003834665,7,7
483,297,3.467083274372806,30.291992642386973,0,86.8443383121003,47,54,1,3.2278709184086316,44,44.12522669311383,2,15
484,266,8.449076753031447,7.977553541592338,0,75.57800922623154,50,74,5,3.009941415941278,33,11.484124811198974,8,16
485,228,7.658810439403632,16.34764397660715,1,76.73107527095458,90,56,10,3.431012476100925,57,48.630062614654555,2,17
486,151,8.101205600933207,64.11878301203248,1,84.81547587124301,23,67,4,1.1933407961288758,26,7.996457656838668,5,12
487,155,2.0719588228904464,93.7699206000388,1,98.84806076724637,80,14,14,3.4094079445132968,76,5.955134220901256,2,5
488,96,2.264924151959886,24.620768377340607,1,93.08926491650963,95,86,13,1.321932284346975,19,6.498365423116372,2,13
489,230,3.5782636397012526,74.82748416498438,0,84.64928928477535,60,14,1,3.8773579131353704,73,29.083268240355668,4,16
490,113,5.66269448677805,87.31285100865894,1,80.1315743368665,74,69,16,2.02589425968206,68,39.26774563518457,4,6
491,295,7.732144690294621,54.483806952513554,1,86.47805480045328,61,30,9,3.694529450216541,8,18.96669171585702,8,18
492,293,8.52877801684813,68.58025060514748,1,92.4508250028586,39,33,16,0.715395195077482,79,48.9169034015202,6,17
493,299,7.3390178436146245,82.42645508423408,1,93.517857653584,66,27,19,2.33537011515911,22,22.286586767798145,8,6
494,215,9.357371933775745,29.76413998535639,1,79.73826394290833,88,30,15,3.6726553501849972,46,8.371978987887598,7,8
495,113,7.6486915865433724,33.205089055464086,1,91.63477804641632,91,63,14,1.5209173234917235,34,23.8323706611207,4,16
496,136,3.7564109830415324,5.059614079703336,1,89.73366340108558,39,19,10,4.078791701587502,19,34.272821105699556,2,14
497,266,3.3857315590471533,96.49394243529123,0,98.77336875988883,51,33,12,3.3385087989721938,74,41.77906324471456,9,7
498,283,7.265732052709809,92.16676498665275,1,97.93270871524044,20,94,1,3.1440279746740925,59,23.479646207873053,2,8
499,56,2.7358351182065284,77.63398505714588,1,93.68137976810732,36,98,17,2.090969843919517,57,30.086734476409205,1,10
500,71,1.834433297292429,12.512221992781571,1,91.70184066564785,33,69,9,2.671031616715029,20,14.099890895783815,8,11
501,130,5.790005873705745,47.512774521453274,0,78.22124769112827,48,66,19,3.188071854400339,77,32.64990979387019,9,9
502,259,8.394774128010598,14.679716627297518,0,95.378957682956,81,32,18,2.626079512617007,38,49.31262525356684,1,6
503,290,1.9124185822287718,6.512425389965868,0,82.82517111140099,27,31,7,3.6424099577325206,31,3.403625056801899,7,7
504,218,8.127021914161563,63.53738169519674,1,78.16721627518135,86,77,9,2.4516361989813182,17,44.44000286455322,2,14
505,123,8.304148039163934,96.2787946226179,1,81.52482273860387,54,43,12,1.4102293178391365,31,28.551842635608615,6,15
506,187,5.340466000733892,90.77246222605426,1,95.07806470049523,97,79,7,1.4627020226047125,77,13.352834318552697,5,7
507,234,1.5157927900943813,71.19170741886342,0,74.45899646733655,96,37,14,0.5261169597932349,73,47.78959579045364,1,18
508,184,2.571308661224678,14.180855495662785,1,83.68476223359467,21,48,15,1.854309720014026,90,24.684360849886048,2,9
509,289,7.366836476457391,31.045583578868513,0,84.77072783588468,58,51,15,3.8701293821533382,35,17.252822331995894,2,16
510,174,7.406001504918545,35.40538905410264,0,71.09889092796458,40,32,6,4.073732189769243,7,9.893383785271217,6,15
511,99,9.085197476508988,77.49925548582831,0,75.87238088644496,31,79,14,1.411103939430875,34,12.978158302576443,1,16
512,279,6.244175318991245,81.21367202733583,0,94.8022728572757,53,89,2,4.815697985921335,25,41.809603037980686,4,9
513,268,2.1169663094239963,41.58508168404244,0,94.92302165784281,73,11,8,2.7608125706605704,10,31.106090456541125,5,8
514,101,2.092734149544749,44.69897967867292,1,78.77245251652744,86,33,13,4.626404370583262,96,45.749035354927486,2,12
515,210,7.4901912162114135,9.228358731236277,1,96.24691703793779,34,26,6,3.68044376837734,36,12.366454155731505,2,10
516,50,2.6540619859711105,32.467988249782294,0,93.15348817205043,60,74,5,3.750950403600859,46,6.935790118596172,7,10
517,285,3.955469496549448,47.87209183187579,1,82.53722451386228,16,79,5,0.8826962958773201,66,1.2982890178039104,7,5
518,230,5.384908062297225,16.11338940659947,1,92.45219033215113,15,78,1,1.489960071036188,93,25.885239843183697,6,10
519,237,1.2228838981853607,48.060408771727026,0,98.84003893584419,33,69,9,0.5396667498251269,36,49.91703958871742,1,7
520,211,3.2393712431793866,86.05170216449103,0,83.76909154196046,28,59,6,3.7225743821453188,90,35.05329817211331,3,17
521,53,4.671006476565521,60.22549687388007,1,77.15281536860451,92,21,7,2.049972297928295,92,16.11133500629216,9,10
522,194,3.516726866438856,12.49833622864917,1,98.25449500150468,18,56,9,4.039936322343561,43,43.96607056828241,1,14
523,181,2.2273329472080925,23.208775288876062,1,88.11232865689769,45,76,5,2.0252129897166182,68,39.30439103341003,2,17
524,220,7.552110320165776,50.081713265062845,1,73.15795487441275,49,74,14,4.187001885344875,34,1.7553431377504234,8,15
525,295,8.318328896511865,39.34127923307215,0,87.18048447570068,33,36,5,1.0881421418674084,67,41.0261635465101,7,17
526,267,3.3173107852935235,39.07906685687938,1,85.01742668344896,57,57,8,1.2801792054087868,35,15.725811104686302,9,10
527,53,7.96977545145673,55.280407573641064,0,95.66766682226691,72,97,7,2.033944428127714,91,8.333999764596452,4,6
528,50,4.469982079611825,60.51761255099846,0,85.92085569290565,78,71,13,2.33819324997023,44,12.090211147116655,4,5
529,120,5.560172117686025,80.70184917623816,1,77.6569730303285,62,53,13,2.0691626487934025,37,23.960410414381812,7,15
530,271,8.704009674038375,37.391823528936044,1,90.26932191594665,63,28,8,3.9364116463544896,67,21.81852842633254,1,19
531,227,7.749583136221671,81.51929688885575,1,86.27726357606741,51,68,11,0.9362812668202162,29,15.155477669337111,9,7
532,250,8.246051661845598,37.16806676570009,0,76.99133884800618,54,17,18,2.0804765883731964,40,9.438697788144603,2,9
533,238,2.2316064992772113,10.266133949417213,0,87.20883573828723,99,64,19,4.267579997819567,28,38.349308692466295,1,19
534,84,1.6274748325035653,57.647826845455164,0,94.64606733669058,23,56,6,0.800586847679774,99,49.51537940301094,7,19
535,57,9.040642561791884,60.85072086500738,0,70.85712753172031,38,11,2,4.7405457845211085,62,39.11178744056483,6,8
536,201,4.490508426139849,93.78132333407672,1,88.92553115935335,15,48,13,4.938425790224058,43,15.500911415905518,3,11
537,260,3.5909171026271274,73.97582597593507,0,80.48755587353176,16,54,11,0.8985567822128604,50,12.995639109194535,1,8
538,85,7.522266288356421,92.18840198697175,0,78.78014337278273,46,41,1,1.8107263501508164,81,11.665627927230974,5,12
539,227,8.527740369218709,91.29298497308591,1,81.77763251083334,62,74,2,2.175802997159103,14,7.698058649962778,4,11
540,293,8.76240659708471,62.434540474533,0,80.26067992743945,27,47,17,3.9937611589372675,91,28.01519693492276,5,14
541,172,3.8439742701270463,55.137396206962514,0,94.96717320125325,96,86,8,3.181670654525302,86,30.664618225713866,1,13
542,92,8.669911520815067,57.956891880541995,1,78.24393432303702,47,20,2,3.3996456522165532,36,35.56963037249373,1,5
543,76,1.3684054993691084,97.94142672933854,0,91.99459069319757,68,19,6,3.9087942026832767,40,34.330455175749734,5,19
544,81,1.4469534231374699,78.45093071596109,0,72.82179460685767,10,68,5,1.0309054974666156,32,15.32433225288574,6,9
545,127,6.61167275656739,15.095260955277604,0,98.54189117453247,77,99,16,4.249442556096181,20,17.18523926444548,5,17
546,170,1.5679573220399161,78.95069864423299,0,88.66949911745655,53,64,8,3.6752891188106482,20,34.394212236674555,2,8
547,195,3.9214825165914537,21.201114645331458,1,91.2015573113368,56,29,19,3.098037763383666,22,18.12293439839779,9,10
548,205,7.054803876222316,47.49830215553444,0,78.94117996283353,44,90,16,4.503809006523755,12,11.418536291346339,5,5
549,206,4.0354020644880375,24.993668856770757,1,82.36289706124344,96,26,13,3.651378592477132,84,19.342471531140237,5,10
550,65,2.616398032960863,70.51039122565683,0,76.71335158812929,69,77,7,1.4076498318396142,79,14.332123721320905,9,5
551,148,3.5321555966845746,88.34442493833839,1,97.97608257406671,99,14,16,2.4338542148405002,74,5.327323339710312,3,18
552,96,5.118177990253886,32.584379109834686,1,84.64313341304133,61,69,16,2.7231929012108,5,41.67680621155603,5,18
553,236,5.278472698199342,12.791020414777826,1,88.9134434697397,17,32,12,0.7484793203768254,66,42.80245806869478,5,5
554,80,8.047002082124818,33.356844317121514,0,92.02816091592146,89,55,14,4.7958688101202505,80,11.767764708177094,2,12
555,53,7.751379064883613,68.87437650355847,0,81.13318273298617,50,61,18,1.078597673585953,42,4.173837776734885,4,6
556,214,5.111360241005217,36.232212117672745,0,91.60304963617423,12,19,18,3.6385757025202707,96,37.202544430207794,2,14
557,66,8.611006141888943,31.420655917611324,1,90.27977469269021,78,55,16,2.7780396624089607,49,11.364902667307271,5,17
558,88,2.0281342473225625,22.52134310550517,0,91.1697800162184,93,37,16,0.6153451244799016,62,20.27833898240615,2,18
559,97,3.2981801520601133,52.26406055307119,0,84.67689700613839,23,52,13,4.661363641389627,85,4.1426273596317795,9,10
560,223,8.451788171520263,31.21513867493282,0,81.48812146874852,35,35,9,4.3332656396852,5,12.087209653163324,6,18
561,267,4.401946347635378,74.4459831682509,0,76.6624656462697,79,64,9,2.85916067556726,36,39.852211638152156,8,10
562,225,9.83063402914458,12.279128189259257,1,94.73879058402679,67,57,13,1.5302405126275036,12,40.41542589884489,9,10
563,88,5.196279533750519,68.08313814557516,1,88.25050139595035,49,38,4,1.0473030080604242,44,11.14715641949781,8,12
564,282,8.127420606673876,27.56820138393814,0,83.33056588292484,60,36,9,2.13526615744457,60,17.459778410227788,5,8
565,181,4.620763372441347,51.4815297999023,0,98.31987720131835,14,27,15,1.6494272647074073,67,7.577682535593435,5,7
566,79,4.824581671561873,32.17854259296976,0,71.43516437521116,86,69,14,2.7801104045283442,92,4.634458883961196,6,10
567,207,4.4459483255576515,73.66302422102558,1,95.50515835615143,41,83,19,4.84884183255543,78,49.61641400797206,1,8
568,71,7.471680584597306,94.80416882390548,0,99.92747778837918,89,78,12,3.087290719533386,78,33.124103610997125,8,6
569,252,5.92766095653995,92.12229404963226,1,96.60826332648602,10,83,6,4.504689751505441,40,27.56272895071762,2,10
570,115,9.494003002315322,60.425490438688655,1,94.31309756846876,86,30,3,3.4289547687309976,93,38.50942651985968,6,14
571,157,3.258012848806943,48.947978809412945,0,81.22917980218973,63,33,16,2.6386093696424022,61,42.163780824698485,9,9
572,61,1.9050645887509992,82.73854839674128,0,76.9394254678688,20,12,17,4.345734032300171,78,40.529023634191645,3,15
573,271,4.5393533658929375,69.91600444963434,0,92.04551561498803,62,71,16,2.621156495778489,87,1.8104330152039538,2,13
574,85,6.550414368820984,22.438590850608623,1,79.13726098865705,17,11,6,4.408826767296624,49,10.153587011334425,5,15
575,67,8.747190432239456,82.98732529323502,1,75.28119046464911,34,75,8,1.8120954630909438,83,33.09035980377372,9,10
576,139,4.115771980122949,45.74401699249747,0,93.59577661310774,49,51,19,1.0796588319334466,84,19.412208042394184,6,18
577,230,6.884080760120154,22.953637697261637,1,79.37630956710167,41,43,2,4.3489150896332225,6,49.14164990199424,8,7
578,248,4.151788129208971,31.770748287666784,0,97.43325188462015,97,51,14,3.1433682370670004,97,33.604834839274446,8,15
579,50,6.554976246950123,30.415067873592523,0,95.21897934457375,37,29,12,4.5009157921203204,72,47.87089652773112,7,9
580,176,8.963271523275857,54.32466258732871,1,95.42920988527766,87,77,17,4.720222431465724,54,10.870877600643897,5,19
581,235,3.0822187803346814,27.265158614398175,1,93.14709178167479,12,54,15,0.7413277566715213,33,43.33389437763613,2,14
582,139,4.638174778963353,16.738816303149736,1,96.4264427132421,93,84,18,2.7543618583649074,99,16.746262984946043,5,12
583,136,9.939386767867719,16.75063080830727,1,94.1724067653436,88,51,16,2.1873404708353816,85,49.48867560365253,7,13
584,139,8.817013254245147,60.41123872821418,0,88.07534090724187,71,56,13,3.316362786815527,14,8.726744931584218,7,12
585,286,6.0817587210658175,74.80213244069097,0,78.87468155745589,36,14,17,4.071160387410456,31,26.300651123078,2,19
586,183,5.649648326688478,35.54563583964237,0,96.64627579642448,54,98,8,1.7626559718846604,19,39.849382158018976,7,7
587,119,3.561403440742129,8.291817432331623,1,95.21810868319577,34,58,1,3.0055927296792726,64,22.199481549597756,6,13
588,93,5.654884849241765,17.08636425901602,0,84.18637966631636,70,46,3,3.6892786095720482,35,23.93611894919469,7,7
589,249,8.633633484519525,91.89598323202043,1,71.17236058005865,53,43,16,1.104939872760803,25,49.33143397978131,8,12
590,201,7.166570619500025,51.88664766099804,1,89.1563118220574,55,82,2,4.163301076780701,64,21.84009936475651,4,14
591,135,3.610396253601879,48.0894169134416,1,71.51790561029745,23,79,15,3.2274931993383786,62,30.599532929354115,1,13
592,68,2.8131752894817965,8.614671939458637,0,97.78839885545221,17,27,1,4.772918467011433,45,3.6724433730823844,8,11
593,150,3.386876832971462,74.22051712010541,1,98.84893769875922,57,87,9,2.02788013608812,50,42.26829393030274,8,8
594,195,2.5278328125354386,55.1664676885475,1,75.68470437698812,23,28,16,0.9866567405173939,49,32.76023439999763,3,14
595,144,1.8607662642134435,24.197688928219474,1,90.29168134164729,74,87,4,2.7792554046661637,30,20.796985040277864,3,19
596,150,4.772225569978495,15.457007217200433,1,72.76807013688288,89,49,12,0.8861484726924749,55,1.792307457771468,5,13
597,79,2.0196964395844095,41.42184704503986,1,91.88550785719366,91,26,1,4.862869354958031,40,29.99177220908169,3,7
598,298,2.547213019543939,84.53038659852744,1,80.41862998458024,16,69,1,0.6740823121573619,56,1.6202335957239473,5,19
599,219,5.925922159055375,87.20298312409733,1,90.43150335191336,88,51,7,3.890767554982886,85,1.0589770815418775,8,7
600,82,2.4813934632961727,62.27040613758546,1,81.18629527606534,97,90,18,2.862960791640098,55,31.188829545318377,1,6
601,251,1.5749179068781256,74.11596058686355,1,74.36702529499708,58,81,15,2.158792936242299,7,10.261836299393158,2,14
602,278,3.8564996502509667,15.939799803272685,1,82.18329941507673,64,74,13,0.796289740288946,18,10.402489936186669,2,19
603,61,2.9828718875977076,60.87197621944621,1,73.3802057990437,22,62,16,3.299751158781235,53,33.01030672580444,4,7
604,167,5.637746691949391,68.36174183128227,1,87.30649824930838,82,16,7,3.1334914822592985,81,3.63116220902934,9,5
605,143,1.921303761248884,24.06772007681026,0,71.2285459644844,65,14,16,1.763974728804199,95,16.35687251225326,2,19
606,204,7.765937089146803,88.6146996264746,0,85.81959038799579,65,33,13,4.5959976563464044,5,8.322163204958933,9,8
607,216,9.156101674916247,23.524690064496877,1,96.59105941286623,24,37,14,1.868495033042766,61,29.42864212003016,7,12
608,186,7.690916565605749,34.78034918541279,1,95.13619810358088,66,71,17,2.5237643476644775,21,33.42649258164239,8,9
609,295,5.795443336612548,63.95290046722857,1,96.4834509887949,67,26,12,2.9469310516339506,54,36.33565682635313,1,6
610,198,8.746010396099965,65.64325618741942,0,97.66146406381321,44,29,13,0.9510434517932874,18,13.506329629009706,5,7
611,125,7.254265418033567,71.44155039379989,0,73.13583663627082,97,12,15,4.694727736461346,63,5.373237830192616,9,5
612,296,1.0949601020517088,15.641112741479539,0,73.8624160862714,25,46,4,2.185412686029685,85,4.855499190152994,4,6
613,78,4.5468113749705275,85.69912084321275,1,86.71020418939386,17,99,2,0.8635064624345463,7,21.881425874085465,2,5
614,210,8.658567094661201,55.620477566909685,1,96.81918005273288,96,24,18,2.2428102815389845,44,47.34637604407304,6,6
615,284,4.1127297217774235,49.77557043998149,1,99.23048369572092,54,60,2,3.200911461916613,93,11.668722678104206,2,7
616,239,1.3169365617297115,98.20427432878341,1,71.3878575202,49,57,15,2.811437023195983,70,13.580338465735917,3,5
617,166,7.715616746970451,75.33593820939687,0,80.6732225260198,63,17,19,3.625438883167733,38,5.943551303187087,8,15
618,64,8.218344432545816,16.210572528840615,1,76.3868276397998,23,22,15,0.7496777393055978,94,30.672943420802582,3,13
619,51,2.445343255389777,76.87122088649286,0,92.67897546793745,68,57,10,1.7804327462242526,99,34.313770823411566,2,14
620,229,5.836064471588631,14.048648727422602,0,89.20581605611096,62,12,11,4.18653759578046,13,32.50362919987724,6,9
621,280,2.7275989509615317,7.609703438733561,1,73.59664094451536,36,74,10,0.8595215950611239,98,43.19538190919428,3,12
622,166,7.473109771397321,43.34446005064023,0,84.50566202094915,56,82,5,4.3496867961318095,88,24.834865916277515,1,9
623,221,3.4439540965973707,99.38992641782578,0,90.56321567113875,89,40,9,0.9135324143469781,25,7.588394997586158,3,12
624,231,3.8459361030699704,21.61397393851195,0,93.37016181772113,15,35,19,4.255043967012633,97,15.18085140451622,6,11
625,67,8.604737682760913,68.90121263504506,0,70.60158129352025,64,90,13,2.1235478048542697,29,33.45906869764624,3,16
626,52,5.286901169862139,21.47262628958134,1,96.7140872195167,53,65,18,3.254940784657471,48,31.042976713336433,9,8
627,184,7.0277900609642305,73.85476262104667,1,87.07844148851574,27,43,17,1.1879920204159917,29,27.019153357405163,7,19
628,220,4.621357456502209,53.008598482593484,0,94.35727344879714,25,18,6,0.7977592477633138,13,34.46525651574567,5,11
629,259,3.682061714743799,69.59731245849075,1,94.2381409004285,21,71,10,1.4717219180906078,66,32.232151668291664,2,10
630,285,6.629302543821952,24.272951711852286,0,75.69557980812907,29,22,2,1.07534218058913,30,44.18491958378263,9,7
631,215,2.3937181667093914,75.83469158944769,1,73.30516360760899,54,78,6,1.9058265395583431,61,29.714802496436533,5,13
632,214,4.356998520101767,99.58381066415714,1,91.6386180692148,73,50,13,2.814724609299591,41,39.151466576327266,7,16
633,235,2.8813333364733005,68.23679755946617,1,74.69280756464858,68,86,18,3.149417586042543,20,13.186650642356925,9,14
634,210,7.2621547024667095,51.88059981692338,1,95.49812474214171,99,10,7,4.054406483208843,41,34.23094664486433,4,19
635,157,9.497879545114968,92.70152891883016,1,91.78568451586315,31,98,2,3.4530795196176136,80,45.20751180075111,9,17
636,236,9.959598712142798,6.505925012028248,0,95.25476093095787,56,56,14,3.2394124630829886,28,19.90088406709183,1,13
637,144,5.052491293974317,74.342734332153,1,78.97038038828038,38,13,5,2.3530191236859856,30,39.176105179593684,6,18
638,171,3.2727735067280004,89.43091909731223,0,79.49794181231707,95,72,18,2.6321379573206243,24,36.51467575857633,2,9
639,60,4.985464333458918,10.859085443990958,0,90.13664669038953,54,61,11,2.365343732255815,13,3.9167836467193013,8,12
640,117,8.625424689664515,47.75609618949703,1,70.94337865176843,86,19,10,4.289747135276224,91,29.493907171579544,5,11
641,172,2.8540511069683587,24.448348125249897,0,91.79490239012267,18,37,11,1.5350020364677994,33,7.379278110839317,3,13
642,259,9.568860864876314,58.819225730843854,1,95.07349212563804,33,15,2,0.5257441919388408,35,48.39863943929897,2,11
643,245,4.076791919183359,66.70658106734774,0,82.45490759812313,24,36,15,3.4309395375180767,23,40.75896763233215,8,8
644,162,9.872232935052745,33.74920237823173,0,92.94636490265407,45,21,7,1.4110798263747413,24,6.376466261108885,7,8
645,147,8.54747998780566,48.698258619419576,1,75.23832750946787,22,71,9,4.5055181133941415,91,6.965847884736242,9,15
646,142,8.277134807326513,31.537251101273153,1,79.66781181458454,53,61,5,4.365708483679953,31,30.129218890718327,8,12
647,265,3.8611420639595524,40.092160623235806,1,99.22914889331432,80,57,7,0.8452731736769266,98,17.899569534485984,4,10
648,71,1.0789949075313652,20.15629588540024,1,99.58984520680379,81,76,2,0.9787478243633481,89,2.7103870945823547,2,13
649,243,4.439196179433891,89.12814714063498,0,85.37815159064763,87,55,3,2.728272165109998,48,27.540433883819603,2,18
650,221,3.716284326964243,5.950989003117961,1,98.02809374391632,85,83,2,3.241501982462096,39,20.0044098846065,2,14
651,176,1.3365729136791757,88.8288727121599,0,85.68192034170563,45,24,19,1.7370875186700834,75,5.95274812621539,6,18
652,183,5.548287308553367,59.30949344322516,0,78.74764384483473,70,80,4,3.725589725147168,26,40.29409922054315,7,11
653,219,4.62728180154463,36.50749519681666,0,78.00697864296316,90,45,7,3.177122094134922,78,45.83876149866149,6,11
654,74,6.7110082096737225,73.69042691873132,0,97.88517116104447,49,23,7,1.961708493868496,91,38.07310276669237,2,8
655,296,6.590676899746748,53.23645442695311,0,75.17339166921577,36,87,17,0.6141716961904202,19,41.298693190797586,4,7
656,234,2.086719723070121,52.41532252022262,0,87.38897374605455,10,12,19,3.8756762658433295,98,11.608037796039751,3,12
657,134,9.792689915139603,15.463516877301812,1,86.66575204188159,43,76,16,1.4663914962128721,17,13.915074595011449,4,11
658,104,2.682382864973022,42.00402246481382,0,92.18865053958984,77,95,3,4.255131845581827,8,11.217849474660198,5,8
659,193,5.007466222882341,27.901112856389982,0,84.97728722574324,97,28,15,2.3913061702441483,86,38.488108136912636,7,17
660,144,5.393057890903615,6.491111031646566,0,78.16856982124402,30,85,14,3.096848491842944,60,47.447936867790354,9,8
661,191,8.317565174927081,39.20946492430076,1,75.08189498894735,42,63,15,4.428269286840509,27,36.12502312996123,2,5
662,216,1.893066364851821,13.533102295432451,1,88.62456410517676,16,78,14,4.38630350413979,38,44.191871479098246,8,15
663,205,4.857798512876785,29.398853583892596,0,91.569722705597,74,19,7,2.17183808859608,21,32.29625564927545,3,11
664,273,6.656519532125835,13.789079012393973,1,87.08563836046098,12,42,3,1.4400000172167942,32,19.995335127381153,9,5
665,269,2.9364005946165,14.589454427857891,0,92.15053831363585,60,22,17,3.988157349778676,18,21.862319131584954,4,14
666,228,6.647211088894655,23.906072969442885,1,74.2456360734988,88,60,10,2.4488609162095902,38,4.690750176202837,3,14
667,168,9.312983537946874,99.98567822620802,0,96.47410584829407,63,41,15,1.3641889710155184,79,2.541402567055278,6,8
668,226,9.977663180554075,5.207493571438634,1,87.4718652522551,89,84,6,4.569914040427176,61,35.07830460526479,9,15
669,58,1.2920596911160813,65.6739004314385,1,73.80531780677792,83,33,17,1.3914688740848933,81,22.48301570854785,7,18
670,235,3.1202940542020974,18.418151312522948,1,83.85775612617205,68,44,17,0.6161322568605399,59,28.058538334676847,4,7
671,222,3.792764042125277,92.4596729875237,0,95.34375213597734,15,92,14,0.5912598819533899,70,28.3254011334984,3,15
672,199,4.592134904004695,13.895124866694777,0,96.92686580359481,38,79,18,3.300419104044189,97,14.59141485333177,4,7
673,209,3.1803144182629066,95.73100277699247,0,77.93948514996285,26,49,5,3.4775377732288866,41,24.318733030645042,3,16
674,246,2.831391950997813,63.038006810930405,1,91.33797474131359,69,63,8,1.8996876727564276,72,24.06725086171741,3,5
675,264,9.5909845817575,5.120467306971573,1,72.9995574245133,31,53,7,1.9400494516117852,80,20.032933840164993,9,8
676,246,9.266694424934661,89.93068380209658,0,71.00637614236473,33,71,4,2.0277226177697423,30,41.21309378665245,4,18
677,91,1.4229325090280573,54.56262112985724,1,86.81196861459829,90,77,18,3.560713460414954,65,23.107036180692198,9,5
678,102,4.049317194443633,29.953624856396033,0,90.84482737984378,94,42,5,0.7616020596207287,96,30.578581700793404,5,18
679,273,4.64633698310566,77.89152186398486,0,93.87360193529506,60,86,16,4.681023587110966,71,44.880485898660474,7,17
680,236,3.1511308119934904,93.03322761925266,0,80.20648715366004,59,65,14,1.501344698798509,88,43.4454475200872,5,17
681,123,6.65985607289358,50.950628198945424,0,70.1957623128666,20,45,19,4.9985294235894155,78,44.630687985179094,1,12
682,88,6.7634267197981695,34.977580072095535,1,84.38557711334062,65,63,14,1.2718521220423415,56,14.230244826785684,2,19
683,171,8.654538054957374,79.94978677381805,1,70.47560636120701,80,28,9,3.9719590579056985,22,2.7141419270950786,5,19
684,64,7.667823415466961,69.7696222899032,1,72.759535320124,51,52,6,1.5053564521833127,57,13.792273194871132,6,5
685,248,5.8831599426936005,89.43148595627588,0,79.80067067595245,48,21,17,0.8638106073946429,67,14.656659935414723,7,16
686,206,6.882280930399779,70.78883121231333,1,83.11516148680532,78,20,19,4.43719995957792,57,45.55865600952343,2,18
687,172,3.4658990338871627,28.135192195455947,0,78.38408323688945,57,79,12,4.364380666359013,31,32.81289390906056,9,10
688,160,6.337505709706219,93.5076287271068,0,87.45595799514123,66,21,4,2.316066766023206,35,5.003494020509209,6,11
689,180,5.403045292749273,14.959395984569175,0,71.66049367654286,30,50,16,3.6607826414319207,95,7.633551204543956,2,19
690,132,2.200100205847334,30.454561260150548,0,74.33739130718754,91,34,11,3.006796697077627,5,8.628130151556796,2,14
691,59,3.1828984892467367,54.41848773376913,0,90.857752022663,29,12,4,4.33830251153187,10,31.890665660277236,3,18
692,141,3.625241056494274,58.745492476735635,0,74.26422560793753,24,12,17,1.9177518619339449,15,37.03528724984315,1,16
693,78,9.318786103473021,6.454505729556016,1,89.19325604711267,78,93,8,2.8565257999954334,38,43.12255161770441,9,6
694,256,3.073479754473005,79.1544089529893,1,71.64053862260097,86,37,14,2.684175670420477,88,47.09119098950591,4,8
695,84,3.6031951253770136,39.352695250412005,1,82.22146837357421,60,32,2,2.0925762181558643,67,10.883523311935647,5,15
696,55,4.3241871708048905,43.609761395203094,1,75.32228410363547,85,57,11,4.511547790503675,57,16.178851751478405,7,18
697,189,6.973684647628483,81.89010672150985,0,73.2890884760556,71,76,11,1.2464506609814097,89,12.775821156496702,1,7
698,160,2.0641455322492646,41.03192221411673,0,87.01098350503682,94,51,6,1.1727888778431326,89,18.57931680584075,3,17
